,stop_name,stop_id,latitude,longitude,SEQ,GRUPO,SENTIDO,TIPO,ITINERARY_ID,line_id
3707,Estação Tubo Parque Iguaçú,108112,"-25,521034596928","-49,227946676574",24,41803,Anti-Horário ,Estação tubo,6661,602
3708,Estação Tubo Coqueiros,108098,"-25,532562876501","-49,26178641659",17,41836,Anti-Horário ,Estação tubo,6661,602
3709,Terminal Carmo - 503 - Boqueirão / 602 - Circular Sul (Anti-Horário),104904,"-25,501615789035","-49,237535573802",28,14485,Anti-Horário ,Plataforma,6661,602
3710,Estação Tubo Itajubá,108052,"-25,481815521522","-49,292786598616",33,26120,Terminal Sitio Cercado,Estação tubo,1388,602
3711,Estação Tubo Hospital do Trabalhador,108054,"-25,48580391176","-49,294195255414",34,26112,Terminal Sitio Cercado,Estação tubo,1388,602
3712,Estação Tubo Araça,108108,"-25,526944703107","-49,237278081736",13,43326,Terminal Sitio Cercado,Estação tubo,1388,602
3713,Estação Tubo José C.Bettega,108059,"-25,500485062201","-49,296098276092",38,26098,Terminal Sitio Cercado,Estação tubo,1388,602
3714,Estação Tubo Quartel,108093,"-25,506250493174","-49,235135987818",18,43333,Terminal Sitio Cercado,Estação tubo,1388,602
3715,Estação Tubo Passarela,108087,"-25,485848104211","-49,245121181427",22,43345,Terminal Sitio Cercado,Estação tubo,1388,602
3716,Estação Tubo Roberto Hauer,108084,"-25,472307968783","-49,251698207754",25,43349,Terminal Sitio Cercado,Estação tubo,1388,602
3717,Estação Tubo Dom Ático,108119,"-25,476243684941","-49,28020761933",24,47578,Terminal Boqueirão,Estação tubo,2662,602
3718,Estação Tubo Santa Regina,108061,"-25,503444499958","-49,296033512286",33,26091,Terminal Boqueirão,Estação tubo,2662,602
3719,Estação Tubo Parque Iguaçú,108112,"-25,521034596928","-49,227946676574",40,41803,Terminal Hauer,Estação tubo,2663,602
3720,Estação Tubo Quitandinha,108131,"-25,535810829139","-49,274466559708",31,41776,Terminal Hauer,Estação tubo,2663,602
3721,Estação Tubo Passarela,108087,"-25,485848104211","-49,245121181427",7,43345,Terminal Hauer,Estação tubo,2663,602
3722,Terminal Sítio Cercado - 602 - Circular Sul (Anti-Horário),106102,"-25,534440000187","-49,268594541837",32,14492,Terminal Hauer,Plataforma,2663,602
3723,Terminal Boqueirão - 602 - Circular Sul (Anti-Horário),104304,"-25,51645008559","-49,2302453297",1,14489,Terminal Hauer,Plataforma,2663,602
3724,Estação Tubo Hospital do Trabalhador,108054,"-25,48580391176","-49,294195255414",12,26112,Terminal Portão,Estação tubo,2664,602
3725,Estação Tubo Marumbi,108113,"-25,472415685599","-49,264478810391",5,47552,Terminal Portão,Estação tubo,2664,602
3726,Estação Tubo Cel. Luiz José dos Santos,108091,"-25,495178470521","-49,240567811093",38,25424,Terminal Portão,Estação tubo,2664,602
3727,Estação Tubo Araça,108108,"-25,526944703107","-49,237278081736",31,43326,Terminal Portão,Estação tubo,2664,602
3728,Estação Tubo Quartel,108093,"-25,506250493174","-49,235135987818",36,43333,Terminal Portão,Estação tubo,2664,602
3729,Terminal Sítio Cercado - 602 - Circular Sul (Anti-Horário),106102,"-25,534440000187","-49,268594541837",25,14492,Terminal Portão,Plataforma,2664,602
3730,Estação Tubo Wenceslau Braz,108121,"-25,477418664015","-49,285011790952",40,47554,Terminal Pinheirinho,Estação tubo,2665,602
3731,Estação Tubo Santa Regina,108061,"-25,503444499958","-49,296033512286",8,26091,Terminal Pinheirinho,Estação tubo,2665,602
3732,Terminal Portão-202-Cabral/C.Raso-203-Sta.Cândida/C.Raso-603-Pinheirinho-602-Circular Sul(AH),105802,"-25,476410212996","-49,292681397146",1,14499,Terminal Pinheirinho,Plataforma,2665,602
3733,Terminal Capão Raso - 602 - Circular Sul (AH) / 603-Pinheirinho/Rui Barbosa,104803,"-25,492092582379","-49,293635601957",5,14497,Terminal Pinheirinho,Plataforma,2665,602
3734,Estação Tubo Lindóia,108115,"-25,47377504133","-49,270055793485",37,47576,Anti-Horário ,Estação tubo,6661,602
3735,Estação Tubo Wenceslau Braz,108121,"-25,477418664015","-49,285011790952",40,47554,Anti-Horário ,Estação tubo,6661,602
3736,Estação Tubo Pádua Fleury,108085,"-25,475889851024","-49,249993093571",33,43347,Anti-Horário ,Estação tubo,6661,602
3737,Estação Tubo Euclides da Cunha,108102,"-25,529997367388","-49,250161722719",19,41839,Anti-Horário ,Estação tubo,6661,602
3738,Estação Tubo Eucaliptos,108104,"-25,529054650019","-49,246220216572",20,41841,Anti-Horário ,Estação tubo,6661,602
3739,Estação Tubo Passarela,108087,"-25,485848104211","-49,245121181427",31,43345,Anti-Horário ,Estação tubo,6661,602
3740,Estação Tubo Pedro Gusso,108057,"-25,49551353773","-49,294531722719",37,26102,Terminal Sitio Cercado,Estação tubo,1388,602
3741,Estação Tubo Sagrado Coração,108125,"-25,528058677408","-49,291496254764",3,41830,Terminal Sitio Cercado,Estação tubo,1388,602
3742,Estação Tubo Euclides da Cunha,108102,"-25,529997367388","-49,250161722719",10,41839,Terminal Sitio Cercado,Estação tubo,1388,602
3743,Estação Tubo Nova Europa,108106,"-25,527780336075","-49,240706935942",12,43323,Terminal Sitio Cercado,Estação tubo,1388,602
3744,Estação Tubo Pádua Fleury,108085,"-25,475889851024","-49,249993093571",18,43347,Terminal Boqueirão,Estação tubo,2662,602
3745,Estação Tubo Roberto Hauer,108084,"-25,472307968783","-49,251698207754",19,43349,Terminal Boqueirão,Estação tubo,2662,602
3746,Terminal Boqueirão - 602 - Circular Sul (Anti-Horário),104304,"-25,51645008559","-49,2302453297",10,14489,Terminal Boqueirão,Plataforma,2662,602
3747,Estação Tubo Lindóia,108115,"-25,47377504133","-49,270055793485",13,47576,Terminal Hauer,Estação tubo,2663,602
3748,Estação Tubo Cel. Luiz José dos Santos,108091,"-25,495178470521","-49,240567811093",5,25424,Terminal Hauer,Estação tubo,2663,602
3749,Estação Tubo Érico Veríssimo,108100,"-25,531236563547","-49,255340077243",34,41838,Terminal Hauer,Estação tubo,2663,602
3750,Estação Tubo Eucaliptos,108104,"-25,529054650019","-49,246220216572",36,41841,Terminal Hauer,Estação tubo,2663,602
3751,Estação Tubo Nova Europa,108106,"-25,527780336075","-49,240706935942",37,43323,Terminal Hauer,Estação tubo,2663,602
3752,Estação Tubo Wenceslau Braz,108121,"-25,477418664015","-49,285011790952",9,47554,Terminal Portão,Estação tubo,2664,602
3753,Terminal Hauer  - 602 - Circular Sul (Anti-Horário),105503,"-25,482014666271","-49,246866084895",1,14487,Terminal Portão,Plataforma,2664,602
3754,Estação Tubo Antônio de Paula,108095,"-25,511499875429","-49,232588239273",35,43342,Terminal Portão,Estação tubo,2664,602
3755,Estação Tubo Érico Veríssimo,108100,"-25,531236563547","-49,255340077243",27,41838,Terminal Portão,Estação tubo,2664,602
3756,Estação Tubo José C.Bettega,108059,"-25,500485062201","-49,296098276092",16,26098,Terminal Portão,Estação tubo,2664,602
3757,Estação Tubo Rosa Tortato,108127,"-25,530848105972","-49,287770316422",22,41832,Terminal Portão,Estação tubo,2664,602
3758,Estação Tubo Eucaliptos,108104,"-25,529054650019","-49,246220216572",29,41841,Terminal Portão,Estação tubo,2664,602
3759,Terminal Boqueirão - 602 - Circular Sul (Anti-Horário),104304,"-25,51645008559","-49,2302453297",34,14489,Terminal Portão,Plataforma,2664,602
3760,Estação Tubo Cel. Luiz José dos Santos,108091,"-25,495178470521","-49,240567811093",29,25424,Terminal Pinheirinho,Estação tubo,2665,602
3761,Estação Tubo Parque Iguaçú,108112,"-25,521034596928","-49,227946676574",24,41803,Terminal Pinheirinho,Estação tubo,2665,602
3762,Estação Tubo Pedro Gusso,108057,"-25,49551353773","-49,294531722719",6,26102,Terminal Pinheirinho,Estação tubo,2665,602
3763,Estação Tubo José C.Bettega,108059,"-25,500485062201","-49,296098276092",7,26098,Terminal Pinheirinho,Estação tubo,2665,602
3764,Estação Tubo Eucaliptos,108104,"-25,529054650019","-49,246220216572",20,41841,Terminal Pinheirinho,Estação tubo,2665,602
3765,Estação Tubo Antero de Quental,108117,"-25,474764805215","-49,274147726855",38,47566,Anti-Horário ,Estação tubo,6661,602
3766,Terminal Hauer  - 602 - Circular Sul (Anti-Horário),105503,"-25,482014666271","-49,246866084895",32,14487,Anti-Horário ,Plataforma,6661,602
3767,Estação Tubo Pedro Gusso,108057,"-25,49551353773","-49,294531722719",6,26102,Anti-Horário ,Estação tubo,6661,602
3768,Estação Tubo José C.Bettega,108059,"-25,500485062201","-49,296098276092",7,26098,Anti-Horário ,Estação tubo,6661,602
3769,Estação Tubo Winston Churchill,108123,"-25,520712670223","-49,295568839132",11,41828,Anti-Horário ,Estação tubo,6661,602
3770,Estação Tubo Rosa Tortato,108127,"-25,530848105972","-49,287770316422",13,41832,Anti-Horário ,Estação tubo,6661,602
3771,Estação Tubo Erton Coelho,108110,"-25,525441033178","-49,230906144201",23,43328,Anti-Horário ,Estação tubo,6661,602
3772,Estação Tubo Quartel,108093,"-25,506250493174","-49,235135987818",27,43333,Anti-Horário ,Estação tubo,6661,602
3773,Terminal Capão Raso - 602 - Circular Sul (AH) / 603-Pinheirinho/Rui Barbosa,104803,"-25,492092582379","-49,293635601957",5,14497,Anti-Horário ,Plataforma,6661,602
3774,Terminal Sítio Cercado - 602 - Circular Sul (Anti-Horário),106102,"-25,534440000187","-49,268594541837",16,14492,Anti-Horário ,Plataforma,6661,602
3775,Terminal Boqueirão - 602 - Circular Sul (Anti-Horário),104304,"-25,51645008559","-49,2302453297",25,14489,Anti-Horário ,Plataforma,6661,602
3776,Estação Tubo Pádua Fleury,108085,"-25,475889851024","-49,249993093571",24,43347,Terminal Sitio Cercado,Estação tubo,1388,602
3777,Estação Tubo Hipólito da Costa,108089,"-25,489675972353","-49,243255384526",21,43344,Terminal Sitio Cercado,Estação tubo,1388,602
3778,Estação Tubo Santa Regina,108061,"-25,503444499958","-49,296033512286",39,26091,Terminal Sitio Cercado,Estação tubo,1388,602
3779,Estação Tubo Quitandinha,108131,"-25,535810829139","-49,274466559708",6,41776,Terminal Sitio Cercado,Estação tubo,1388,602
3780,Terminal Pinheirinho - 602 - Circular Sul (Anti-Horário),105703,"-25,51231489462","-49,295636465954",1,14494,Terminal Sitio Cercado,Plataforma,1388,602
3781,Estação Tubo Cel. Luiz José dos Santos,108091,"-25,495178470521","-49,240567811093",14,25424,Terminal Boqueirão,Estação tubo,2662,602
3782,Estação Tubo Parque Iguaçú,108112,"-25,521034596928","-49,227946676574",9,41803,Terminal Boqueirão,Estação tubo,2662,602
3783,Estação Tubo José C.Bettega,108059,"-25,500485062201","-49,296098276092",32,26098,Terminal Boqueirão,Estação tubo,2662,602
3784,Estação Tubo Coqueiros,108098,"-25,532562876501","-49,26178641659",2,41836,Terminal Boqueirão,Estação tubo,2662,602
3785,Estação Tubo Euclides da Cunha,108102,"-25,529997367388","-49,250161722719",4,41839,Terminal Boqueirão,Estação tubo,2662,602
3786,Estação Tubo Araça,108108,"-25,526944703107","-49,237278081736",38,43326,Terminal Hauer,Estação tubo,2663,602
3787,Estação Tubo Sagrado Coração,108125,"-25,528058677408","-49,291496254764",28,41830,Terminal Hauer,Estação tubo,2663,602
3788,Estação Tubo Winston Churchill,108123,"-25,520712670223","-49,295568839132",27,41828,Terminal Hauer,Estação tubo,2663,602
3789,Estação Tubo Rosa Tortato,108127,"-25,530848105972","-49,287770316422",29,41832,Terminal Hauer,Estação tubo,2663,602
3790,Terminal Portão-202-Cabral/C.Raso-203-Sta.Cândida/C.Raso-603-Pinheirinho-602-Circular Sul(AH),105802,"-25,476410212996","-49,292681397146",17,14499,Terminal Hauer,Plataforma,2663,602
3791,Estação Tubo Lindóia,108115,"-25,47377504133","-49,270055793485",6,47576,Terminal Portão,Estação tubo,2664,602
3792,Estação Tubo Antero de Quental,108117,"-25,474764805215","-49,274147726855",7,47566,Terminal Portão,Estação tubo,2664,602
3793,Estação Tubo Sagrado Coração,108125,"-25,528058677408","-49,291496254764",21,41830,Terminal Portão,Estação tubo,2664,602
3794,Estação Tubo Itajubá,108052,"-25,481815521522","-49,292786598616",2,26120,Terminal Pinheirinho,Estação tubo,2665,602
3795,Estação Tubo Marumbi,108113,"-25,472415685599","-49,264478810391",36,47552,Terminal Pinheirinho,Estação tubo,2665,602
3796,Estação Tubo Hipólito da Costa,108089,"-25,489675972353","-49,243255384526",30,43344,Terminal Pinheirinho,Estação tubo,2665,602
3797,Estação Tubo Arroio Cercado,108129,"-25,534667279096","-49,282751903355",14,41833,Terminal Pinheirinho,Estação tubo,2665,602
3798,Estação Tubo Nova Europa,108106,"-25,527780336075","-49,240706935942",21,43323,Terminal Pinheirinho,Estação tubo,2665,602
3799,Estação Tubo Roberto Hauer,108084,"-25,472307968783","-49,251698207754",34,43349,Terminal Pinheirinho,Estação tubo,2665,602
3800,Terminal Boqueirão - 602 - Circular Sul (Anti-Horário),104304,"-25,51645008559","-49,2302453297",25,14489,Terminal Pinheirinho,Plataforma,2665,602
3801,Estação Tubo Cel. Luiz José dos Santos,108091,"-25,495178470521","-49,240567811093",29,25424,Anti-Horário ,Estação tubo,6661,602
3802,Estação Tubo Antônio de Paula,108095,"-25,511499875429","-49,232588239273",26,43342,Anti-Horário ,Estação tubo,6661,602
3803,Estação Tubo Santa Regina,108061,"-25,503444499958","-49,296033512286",8,26091,Anti-Horário ,Estação tubo,6661,602
3804,Estação Tubo Sagrado Coração,108125,"-25,528058677408","-49,291496254764",12,41830,Anti-Horário ,Estação tubo,6661,602
3805,Estação Tubo Arroio Cercado,108129,"-25,534667279096","-49,282751903355",14,41833,Anti-Horário ,Estação tubo,6661,602
3806,Estação Tubo Quitandinha,108131,"-25,535810829139","-49,274466559708",15,41776,Anti-Horário ,Estação tubo,6661,602
3807,Estação Tubo Wenceslau Braz,108121,"-25,477418664015","-49,285011790952",31,47554,Terminal Sitio Cercado,Estação tubo,1388,602
3808,Estação Tubo Erton Coelho,108110,"-25,525441033178","-49,230906144201",14,43328,Terminal Sitio Cercado,Estação tubo,1388,602
3809,Estação Tubo Itajubá,108052,"-25,481815521522","-49,292786598616",27,26120,Terminal Boqueirão,Estação tubo,2662,602
3810,Estação Tubo Wenceslau Braz,108121,"-25,477418664015","-49,285011790952",25,47554,Terminal Boqueirão,Estação tubo,2662,602
3811,Estação Tubo Quitandinha,108131,"-25,535810829139","-49,274466559708",40,41776,Terminal Boqueirão,Estação tubo,2662,602
3812,Estação Tubo Nova Europa,108106,"-25,527780336075","-49,240706935942",6,43323,Terminal Boqueirão,Estação tubo,2662,602
3813,Estação Tubo Quartel,108093,"-25,506250493174","-49,235135987818",12,43333,Terminal Boqueirão,Estação tubo,2662,602
3814,Estação Tubo Passarela,108087,"-25,485848104211","-49,245121181427",16,43345,Terminal Boqueirão,Estação tubo,2662,602
3815,Terminal Portão-202-Cabral/C.Raso-203-Sta.Cândida/C.Raso-603-Pinheirinho-602-Circular Sul(AH),105802,"-25,476410212996","-49,292681397146",26,14499,Terminal Boqueirão,Plataforma,2662,602
3816,Estação Tubo Antero de Quental,108117,"-25,474764805215","-49,274147726855",14,47566,Terminal Hauer,Estação tubo,2663,602
3817,Terminal Hauer  - 602 - Circular Sul (Anti-Horário),105503,"-25,482014666271","-49,246866084895",8,14487,Terminal Hauer,Plataforma,2663,602
3818,Estação Tubo José C.Bettega,108059,"-25,500485062201","-49,296098276092",23,26098,Terminal Hauer,Estação tubo,2663,602
3819,Estação Tubo Arroio Cercado,108129,"-25,534667279096","-49,282751903355",30,41833,Terminal Hauer,Estação tubo,2663,602
3820,Estação Tubo Erton Coelho,108110,"-25,525441033178","-49,230906144201",39,43328,Terminal Hauer,Estação tubo,2663,602
3821,Estação Tubo Quartel,108093,"-25,506250493174","-49,235135987818",3,43333,Terminal Hauer,Estação tubo,2663,602
3822,Terminal Carmo - 503 - Boqueirão / 602 - Circular Sul (Anti-Horário),104904,"-25,501615789035","-49,237535573802",4,14485,Terminal Hauer,Plataforma,2663,602
3823,Estação Tubo Parque Iguaçú,108112,"-25,521034596928","-49,227946676574",33,41803,Terminal Portão,Estação tubo,2664,602
3824,Estação Tubo Winston Churchill,108123,"-25,520712670223","-49,295568839132",20,41828,Terminal Portão,Estação tubo,2664,602
3825,Estação Tubo Coqueiros,108098,"-25,532562876501","-49,26178641659",26,41836,Terminal Portão,Estação tubo,2664,602
3826,Estação Tubo Euclides da Cunha,108102,"-25,529997367388","-49,250161722719",28,41839,Terminal Portão,Estação tubo,2664,602
3827,Terminal Portão-202-Cabral/C.Raso-203-Sta.Cândida/C.Raso-603-Pinheirinho-602-Circular Sul(AH),105802,"-25,476410212996","-49,292681397146",10,14499,Terminal Portão,Plataforma,2664,602
3828,Estação Tubo Pádua Fleury,108085,"-25,475889851024","-49,249993093571",33,43347,Terminal Pinheirinho,Estação tubo,2665,602
3829,Estação Tubo Antônio de Paula,108095,"-25,511499875429","-49,232588239273",26,43342,Terminal Pinheirinho,Estação tubo,2665,602
3830,Terminal Sítio Cercado - 602 - Circular Sul (Anti-Horário),106102,"-25,534440000187","-49,268594541837",16,14492,Terminal Pinheirinho,Plataforma,2665,602
3831,Terminal Carmo - 503 - Boqueirão / 602 - Circular Sul (Anti-Horário),104904,"-25,501615789035","-49,237535573802",28,14485,Terminal Pinheirinho,Plataforma,2665,602
3832,Estação Tubo Itajubá,108052,"-25,481815521522","-49,292786598616",2,26120,Anti-Horário ,Estação tubo,6661,602
3833,Estação Tubo Araça,108108,"-25,526944703107","-49,237278081736",22,43326,Anti-Horário ,Estação tubo,6661,602
3834,Terminal Pinheirinho - 602 - Circular Sul (Anti-Horário),105703,"-25,51231489462","-49,295636465954",10,14494,Anti-Horário ,Plataforma,6661,602
3835,Estação Tubo Antero de Quental,108117,"-25,474764805215","-49,274147726855",29,47566,Terminal Sitio Cercado,Estação tubo,1388,602
3836,Estação Tubo Érico Veríssimo,108100,"-25,531236563547","-49,255340077243",9,41838,Terminal Sitio Cercado,Estação tubo,1388,602
3837,Estação Tubo Coqueiros,108098,"-25,532562876501","-49,26178641659",8,41836,Terminal Sitio Cercado,Estação tubo,1388,602
3838,Terminal Boqueirão - 602 - Circular Sul (Anti-Horário),104304,"-25,51645008559","-49,2302453297",16,14489,Terminal Sitio Cercado,Plataforma,1388,602
3839,Estação Tubo Marechal Floriano,108211,"-25,469144829675","-49,254036970696",20,14598,Terminal Boqueirão,Estação tubo,2662,602
